OBJECTID,Shape,id_paradero,id_parada,id_ruta,nro_parada,direccion,tipo_parada,recorrido,codigo_ruta,nombre_ruta,sistema_ruta,tipo_ruta,empresa,longitud,latitud,x_origen_nacional,y_origen_nacional 
901,"(4712782.970000002, 2249666.658900004)",51680,90015052,90015,52.0,"CR 78 x CL 45D, Medellin",Reglamentaria,Destino-Origen,315,Circular 315,Circular 315 Y 316,Circular,Santra,-75.59665782,6.25311379,4712782.97,2249666.6589
902,"(4715919.9463, 2248410.003900001)",53255,90015026,90015,26.0,"CR 45 42-20, Medellin",Reglamentaria,Origen-Destino,315,Circular 315,Circular 315 Y 316,Circular,Santra,-75.56826123,6.24189207,4715919.9463,2248410.0039
903,"(4715381.8642, 2249556.1811000016)",52899,90015038,90015,38.0,"CL 50 56-26, Medellin",Reglamentaria,Destino-Origen,315,Circular 315,Circular 315 Y 316,Circular,Santra,-75.57317314,6.25223054,4715381.8642,2249556.1811
904,"(4712301.9332, 2247339.0138000026)",51450,90016074,90016,74.0,"CL 30A x CR 80, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60089984,6.23204927,4712301.9332,2247339.0138
905,"(4711721.692800001, 2247382.643199999)",51149,90016003,90016,3.0,"CR 83 x CL 30A  , Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60614371,6.23241781,4711721.6928,2247382.6432
906,"(4712608.563, 2249161.8034000024)",51599,90016024,90016,24.0,"TV 39B 79-58, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59821096,6.24854186,4712608.563,2249161.8034
907,"(4712551.1415, 2248988.982400004)",51567,90016022,90016,22.0,"CR 79 x CL 38A, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59872201,6.24697691,4712551.1415,2248988.9824
908,"(4715398.4873, 2248950.001600001)",52918,90016051,90016,51.0,"CL 45 x CR 53A, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57299617,6.246751,4715398.4873,2248950.0016
909,"(4712586.4527, 2248134.5823000036)",51584,90016066,90016,66.0,"CR 78 x CL 33, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.5983649,6.23925429,4712586.4527,2248134.5823
910,"(4712128.3954, 2247821.5222000033)",51341,90016012,90016,12.0,"CR 81 32C-48, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60248911,6.23640364,4712128.3954,2247821.5222
911,"(4712491.367600002, 2248861.289200004)",51546,90016021,90016,21.0,"CR 79 38-42, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59925633,6.24581983,4712491.3676,2248861.2892
912,"(4713293.1901, 2250010.168100003)",51865,90016033,90016,33.0,"CR 74 CL 48, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59206356,6.25624207,4713293.1901,2250010.1681
913,"(4712898.0532, 2248121.3537000027)",51730,90016064,90016,64.0,"CL 33 75C-54, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59554925,6.23914858,4712898.0532,2248121.3537
914,"(4712174.7192, 2247496.4716000035)",51379,90016010,90016,10.0,"CR 81 30A-154, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60205612,6.23346709,4712174.7192,2247496.4716
915,"(4715272.220700001, 2248091.0830000024)",52844,90016058,90016,58.0,"CL 37 52-36, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57409899,6.23898022,4715272.2207,2248091.083
916,"(4715686.1289, 2249027.8296000008)",53112,90016044,90016,44.0,"CL 46 x CR 51A, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.5704009,6.24746733,4715686.1289,2249027.8296
917,"(4712591.922800002, 2247582.9710000027)",51596,90016070,90016,70.0,"CR 78 32-71, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59829092,6.23426769,4712591.9228,2247582.971
918,"(4711537.3903, 2247600.7704000026)",51090,90016081,90016,81.0,"CL 32 84-20, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60781844,6.23438154,4711537.3903,2247600.7704
919,"(4712461.083400001, 2247344.2662000023)",51529,90016073,90016,73.0,"CL 30A 79-12, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59946231,6.23210385,4712461.0834,2247344.2662
920,"(4712438.7997, 2248500.6491)",51516,90016019,90016,19.0,"CL 35 79-07, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59971515,6.24255712,4712438.7997,2248500.6491
921,"(4711535.6939, 2247590.871500002)",51089,90016001,90016,1.0,"CL 32 84-01, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60783333,6.23429197,4711535.6939,2247590.8715
922,"(4712112.686300001, 2248490.2188000027)",51330,90016016,90016,16.0,"CR 81 34A-138, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60266087,6.24244826,4712112.6863,2248490.2188
923,"(4714549.346100001, 2248170.026799999)",52431,90016059,90016,59.0,"CL 33 64-06, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.58063318,6.23966195,4714549.3461,2248170.0268
924,"(4712168.1426, 2247702.303100003)",51375,90016011,90016,11.0,"CR 80A 32-56, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60212471,6.23532761,4712168.1426,2247702.3031
925,"(4714017.427000002, 2250211.6064000037)",52154,90016036,90016,36.0,"CL 50 68-123, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.58552936,6.25809545,4714017.427,2250211.6064
926,"(4712586.7001, 2248007.756000001)",51586,90016067,90016,67.0,"CR 78 32EE-35, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59835702,6.23810772,4712586.7001,2248007.756
927,"(4713155.4922, 2249841.6153999977)",51815,90016031,90016,31.0,"CL 47D x CR 75, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59330009,6.25471212,4713155.4922,2249841.6154
928,"(4712788.188800001, 2248117.8978000004)",51690,90016065,90016,65.0,"CL 33 75C-144, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59654164,6.23911244,4712788.1888,2248117.8978
929,"(4715367.189000002, 2249214.730799999)",52890,90016049,90016,49.0,"CR 55 46-61, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57329063,6.24914295,4715367.189,2249214.7308
930,"(4711553.1004, 2247440.4217000026)",51101,90016002,90016,2.0,"CR 84 31-39, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60766935,6.23293262,4711553.1004,2247440.4217
931,"(4712575.8683, 2247347.1555000003)",51581,90016072,90016,72.0,"CL 30A 78-20, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59842546,6.23213508,4712575.8683,2247347.1555
932,"(4712582.590500001, 2249476.5025999993)",51580,90016026,90016,26.0,"CL 45 x CR 79A, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59845965,6.25138574,4712582.5905,2249476.5026
933,"(4715611.666700001, 2248674.7173999995)",53064,90016054,90016,54.0,"CR 51 41-251, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57105805,6.24427166,4715611.6667,2248674.7174
934,"(4712589.8707, 2247675.9617999997)",51591,90016069,90016,69.0,"CR 78 32A-65, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.5983136,6.23510828,4712589.8707,2247675.9618
935,"(4715268.206000001, 2249509.6777999997)",52837,90016040,90016,40.0,"CR 56B 49-81, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57419794,6.25180509,4715268.206,2249509.6778
936,"(4712182.179300001, 2247100.8430000003)",51388,90016008,90016,8.0,"CR 81 28-46, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60197109,6.22989076,4712182.1793,2247100.843
937,"(4713545.0568, 2250437.9219000023)",51991,90016035,90016,35.0,"CL 50 73-57, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.58980712,6.26012043,4713545.0568,2250437.9219
938,"(4715410.148700001, 2248170.699100001)",52926,90016056,90016,56.0,"CR 51 38-49, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57285641,6.23970609,4715410.1487,2248170.6991
939,"(4712714.150999999, 2249643.8394000027)",51644,90016028,90016,28.0,"CR 79 45D-08, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59727855,6.25290442,4712714.151,2249643.8394
940,"(4712005.7974, 2247038.3850999996)",51279,90016007,90016,7.0,"CL 28 x CR 81A, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60356175,6.22931824,4712005.7974,2247038.3851
941,"(4711772.5612, 2247207.422000002)",51186,90016005,90016,5.0,"CR 83 29A-17, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60567634,6.230836,4711772.5612,2247207.422
942,"(4712627.542400001, 2249065.295000002)",51611,90016023,90016,23.0,"CR 79 39-58, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59803518,6.24767022,4712627.5424,2249065.295
943,"(4715458.144900001, 2249389.1823999994)",52950,90016048,90016,48.0,"CR 55 49-51, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57247659,6.25072413,4715458.1449,2249389.1824
944,"(4714094.568100001, 2248158.7378000002)",52203,90016061,90016,61.0,"CL 33 65C-08, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.58474129,6.23953973,4714094.5681,2248158.7378
945,"(4715645.715100001, 2249412.2958000023)",53078,90016047,90016,47.0,"CL 50 53-48, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.570783,6.25094139,4715645.7151,2249412.2958
946,"(4711565.2132, 2247466.163200002)",51105,90016080,90016,80.0,"CR 84 31-56, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60756108,6.23316587,4711565.2132,2247466.1632
947,"(4712470.559500001, 2248689.4733999986)",51534,90016020,90016,20.0,"CR 79 36-18, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59943665,6.2442656,4712470.5595,2248689.4734
948,"(4713315.926300001, 2249749.7317999993)",51879,90016032,90016,32.0,"CL 47D x CR 73, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59184655,6.2538886,4713315.9263,2249749.7318
949,"(4715460.9738, 2249102.8797999993)",52951,90016043,90016,43.0,"CL 46 x CR 53A, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57243839,6.24813589,4715460.9738,2249102.8798
950,"(4715497.1946, 2248392.5316000003)",52987,90016055,90016,55.0,"CR 51 40-103, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57207979,6.24171546,4715497.1946,2248392.5316
951,"(4711895.287200001, 2247328.324000001)",51224,90016077,90016,77.0,"CL 30A x CR 82A, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60457302,6.23193449,4711895.2872,2247328.324
952,"(4712449.016700001, 2249365.7221000046)",51518,90016025,90016,25.0,"CR 79AA 44A-24, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59966146,6.25037826,4712449.0167,2249365.7221
953,"(4711855.5641, 2247087.834400002)",51209,90016006,90016,6.0,"CL 29 x CR 82A, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60492116,6.22975858,4711855.5641,2247087.8344
954,"(4712753.5978000015, 2249841.122100001)",51668,90016029,90016,29.0,"CL 45G 78-41, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59693097,6.25468972,4712753.5978,2249841.1221
955,"(4712835.622900001, 2249858.011)",51704,90016030,90016,30.0,"CL 45G 77A-115, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59619067,6.25484606,4712835.6229,2249858.011
956,"(4712091.050699999, 2248185.054399999)",51315,90016014,90016,14.0,"CL 33AA 80C-47, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60284271,6.23968847,4712091.0507,2248185.0544
957,"(4714722.163199999, 2249864.724800002)",52521,90016039,90016,39.0,"CL 50 x CR 63, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57914694,6.25499074,4714722.1632,2249864.7248
958,"(4714531.967500001, 2249957.7412)",52425,90016038,90016,38.0,"CL 50 64C-59, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.58086941,6.25582323,4714531.9675,2249957.7412
959,"(4712589.472999999, 2247821.1016000006)",51588,90016068,90016,68.0,"CR 78 x CL 32C, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59832365,6.2364204,4712589.473,2247821.1016
960,"(4715367.189000002, 2249214.730799999)",52890,90016042,90016,42.0,"CR 55 46-61, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57329063,6.24914295,4715367.189,2249214.7308
961,"(4712078.411500001, 2247994.842600001)",51307,90016013,90016,13.0,"CR 80C 32EE-30, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.6029484,6.2379683,4712078.4115,2247994.8426
962,"(4715366.495100001, 2248061.626700001)",52898,90016057,90016,57.0,"CR 51 x CL 37, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57324598,6.23871808,4715366.4951,2248061.6267
963,"(4713809.624200001, 2248146.1059000026)",52098,90016062,90016,62.0,"CL 33 66A-32, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.58731499,6.23941289,4713809.6242,2248146.1059
964,"(4712278.158200002, 2248521.0336000007)",51433,90016017,90016,17.0,"CL 35 80A-03, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60116734,6.24273424,4712278.1582,2248521.0336
965,"(4714355.2014, 2250043.600100003)",52342,90016037,90016,37.0,"CL 50 x CR 66, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.58247023,6.25659159,4714355.2014,2250043.6001
966,"(4714311.5763, 2248161.531600002)",52325,90016060,90016,60.0,"CL 33 64-236, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.58278089,6.23957461,4714311.5763,2248161.5316
967,"(4715350.4665, 2249375.909400001)",52877,90016041,90016,41.0,"CL 49 55-97, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57344884,6.25059937,4715350.4665,2249375.9094
968,"(4711751.553499999, 2247271.1216)",51166,90016004,90016,4.0,"CR 83 x  30  , Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60586897,6.23141094,4711751.5535,2247271.1216
969,"(4711569.691800001, 2247346.889200002)",51109,90016079,90016,79.0,"CR 84 30A-30, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60751529,6.23208778,4711569.6918,2247346.8892
970,"(4715837.016900001, 2249316.9589000028)",53215,90016046,90016,46.0,"CL 50 51-24, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.56905045,6.25008793,4715837.0169,2249316.9589
971,"(4712369.6934, 2248500.6526999995)",51476,90016018,90016,18.0,"CL 35 80-07, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60033948,6.24255407,4712369.6934,2248500.6527
972,"(4711760.9259, 2247325.034400003)",51178,90016078,90016,78.0,"CL 30A x CR 82C, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.6057867,6.23189875,4711760.9259,2247325.0344
973,"(4712099.804300001, 2248316.969800001)",51317,90016015,90016,15.0,"CR 81 33B-28, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60276952,6.24088144,4712099.8043,2248316.9698
974,"(4715877.431400001, 2249249.027300002)",53230,90016045,90016,45.0,"CR 51 x CL 49, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.56868233,6.24947556,4715877.4314,2249249.0273
975,"(4713068.860000001, 2248123.0409000013)",51789,90016063,90016,63.0,"CL 33 74E-56, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59400622,6.23917144,4713068.86,2248123.0409
976,"(4715664.3956, 2248855.2676)",53095,90016053,90016,53.0,"CL 45 51-31, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57058963,6.24590629,4715664.3956,2248855.2676
977,"(4712595.936999999, 2247431.7261000015)",51598,90016071,90016,71.0,"CR 78 31-09, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59824792,6.23290054,4712595.937,2247431.7261
978,"(4712129.6713000005, 2247335.7567)",51344,90016076,90016,76.0,"CL 30A 81-70, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60245592,6.23201215,4712129.6713,2247335.7567
979,"(4715326.7138, 2249132.951200001)",52861,90016050,90016,50.0,"CR 55 45A-37, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.57365269,6.24840182,4715326.7138,2249132.9512
980,"(4713449.0003, 2250315.1878999993)",51951,90016034,90016,34.0,"CR 74 x CL 49, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59066948,6.25900656,4713449.0003,2250315.1879
981,"(4712218.722600001, 2247337.7042000014)",51411,90016075,90016,75.0,"CL 30A 80B-22, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60165151,6.23203372,4712218.7226,2247337.7042
982,"(4712673.853200001, 2249479.757000001)",51625,90016027,90016,27.0,"CL 45 79-23, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.59763529,6.25141923,4712673.8532,2249479.757
983,"(4712172.936600001, 2247371.7897000015)",51383,90016009,90016,9.0,"CR 81 30A-44, Medellin",Reglamentaria,Origen-Destino,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.60206667,6.23233983,4712172.9366,2247371.7897
984,"(4715519.8999, 2248905.509900002)",53006,90016052,90016,52.0,"CL 45 x CR 52A, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,-75.5718973,6.24635413,4715519.8999,2248905.5099
985,"(4711778.9067, 2251778.2858000025)",51174,90057035,90057,35.0,"CL 55 88-300, Medellin",Reglamentaria,Destino-Origen,246,Blanquizal,2A,Directa Centro,Cootransblan,-75.60582366,6.2721589,4711778.9067,2251778.2858
986,"(4714498.177300001, 2250069.9421999995)",52417,90057024,90057,24.0,"CL 51 65-72, Medellin",Reglamentaria,Destino-Origen,246,Blanquizal,2A,Directa Centro,Cootransblan,-75.58117967,6.25683609,4714498.1773,2250069.9422
