id_parada,latitud,longitud
90283036,6.25177705,-75.57228503
90283048,6.24495519,-75.58941036
90283026,6.25809545,-75.58552936
90283038,6.2553256,-75.57913864
90283037,6.25379543,-75.576113
90283046,6.25012286,-75.5886483
90283006,6.24335487,-75.60378379
90284002,6.24458754,-75.60832325
90284027,6.24577303,-75.5673201
90284013,6.2391514,-75.58789482
90284004,6.23998483,-75.60827515
90284025,6.24872143,-75.56515144
90284003,6.24381081,-75.60715785
90284024,6.24840567,-75.56377859
90284043,6.23947149,-75.60826731
90284022,6.24316464,-75.56772341
90284012,6.23892849,-75.59445618
90284016,6.23933447,-75.5826504
90284028,6.24057315,-75.57002521
90284017,6.23943673,-75.58056027
90284042,6.23865042,-75.60775368
90284031,6.23898022,-75.57409899
90284014,6.23920733,-75.58646382
90284039,6.23889619,-75.602201
90284006,6.23858777,-75.60553925
90284032,6.23966195,-75.58063318
90284044,6.24162158,-75.60780008
90284038,6.23900554,-75.59922773
90284007,6.23860601,-75.60372739
90284023,6.24517196,-75.56605046
90284019,6.2378753,-75.5722242
90284015,6.23926039,-75.58453612
90284048,6.24468314,-75.61320612
90284010,6.23611605,-75.59707285
90284037,6.23911244,-75.59654164
90284046,6.24323083,-75.60994444
90284036,6.23917144,-75.59400622
90284033,6.23957461,-75.58278089
90284009,6.23694505,-75.59960926
90284029,6.2389041,-75.57058237
90284018,6.23865332,-75.5740688
90284041,6.23871407,-75.60573844
90284026,6.24713762,-75.56630955
90284011,6.23839241,-75.59657172
90284021,6.24021151,-75.56894226
90284047,6.24396845,-75.61141797
90284045,6.24211796,-75.60917043
90284034,6.23954791,-75.58453478
90284005,6.23852032,-75.60732695
90284040,6.23878395,-75.60386129
90284008,6.23862903,-75.60173152
90284001,6.24560546,-75.60956351
90284035,6.23942417,-75.58802374
90284020,6.23793238,-75.56989603
90284030,6.23811899,-75.57203119
90285021,6.24389142,-75.58318454
90285039,6.25983108,-75.58477628
90285043,6.25355498,-75.58793453
90285020,6.24170682,-75.58311958
90285054,6.24037685,-75.60808567
90285009,6.23852032,-75.60732695
90285024,6.24995494,-75.5831071
90285029,6.25180509,-75.57419794
90285012,6.23862903,-75.60173152
90285031,6.24980059,-75.57143497
90285057,6.24396845,-75.61141797
90285003,6.24454836,-75.61327408
90285055,6.24162158,-75.60780008
90285042,6.25524356,-75.58780995
90285028,6.25499074,-75.57914694
90285026,6.25341255,-75.58275921
90285004,6.24376088,-75.61068591
90285016,6.2391514,-75.58789482
90285047,6.24111537,-75.58826992
90285017,6.23875674,-75.58591251
90285011,6.23860601,-75.60372739
90285045,6.24822915,-75.58897523
90285049,6.23911244,-75.59654164
90285025,6.25240472,-75.58257041
90285048,6.23917144,-75.59400622
90285027,6.25626913,-75.58219503
90285007,6.23998483,-75.60827515
90285051,6.23878395,-75.60386129
90285059,6.24560546,-75.60956351
90285015,6.23894856,-75.59292292
90285032,6.24909738,-75.56954746
90285030,6.25059937,-75.57344884
90285034,6.25008793,-75.56905045
90285041,6.25766343,-75.58659339
90285019,6.23913677,-75.58296147
90285044,6.25012286,-75.5886483
90285040,6.26012274,-75.58532983
90285010,6.23858777,-75.60553925
90285013,6.23887861,-75.5959983
90285033,6.24968184,-75.56823857
90285052,6.23871407,-75.60573844
90285036,6.25379543,-75.576113
90285053,6.23865042,-75.60775368
90285008,6.23870463,-75.60853606
90285046,6.24495519,-75.58941036
90285058,6.24468314,-75.61320612
90285018,6.23885078,-75.5837025
90285037,6.2553256,-75.57913864
90285023,6.24742916,-75.58344488
90285038,6.25683418,-75.58231743
90285022,6.24511549,-75.5834507
90285005,6.24312422,-75.61003826
90285050,6.23889619,-75.602201
90285001,6.2459699,-75.60978831
90285006,6.24168928,-75.60793334
90285002,6.24589193,-75.61224624
90285014,6.23892849,-75.59445618
90285056,6.24323083,-75.60994444
90285035,6.25138795,-75.5715958
90286003,6.25012286,-75.5886483
90286017,6.24432682,-75.60704105
90286012,6.23911244,-75.59654164
90286015,6.23871407,-75.60573844
90286011,6.23917144,-75.59400622
90286024,6.24697691,-75.59872201
90286001,6.25355498,-75.58793453
90286023,6.2442656,-75.59943665
90286028,6.24782406,-75.59240861
90286029,6.24925506,-75.5922407
90286030,6.25145572,-75.59198124
90286026,6.24639022,-75.59496434
90286031,6.25279492,-75.59183018
90286025,6.24548143,-75.59626652
90286032,6.25343496,-75.59175135
90286033,6.25769266,-75.59130433
90286016,6.23947149,-75.60826731
90286034,6.2600732,-75.58970712
90286022,6.24335487,-75.60378379
90286013,6.23900554,-75.59922773
90286002,6.25192669,-75.58820555
90286021,6.24422538,-75.6073756
90286010,6.23933618,-75.59144976
90286018,6.24389423,-75.61082035
90286009,6.24111537,-75.58826992
90286007,6.24373757,-75.58810905
90286027,6.24682221,-75.59350281
90286008,6.24323286,-75.58683359
90286014,6.23889619,-75.602201
90286019,6.24468314,-75.61320612
90286006,6.24495519,-75.58941036
90286005,6.24617285,-75.58923949
90286004,6.24822915,-75.58897523
90286020,6.24376088,-75.61068591
90287041,6.25343496,-75.59175135
90287022,6.24560546,-75.60956351
90287030,6.23858777,-75.60553925
90287006,6.24434911,-75.59124054
90287012,6.24682953,-75.59980123
90287009,6.24557195,-75.59659317
90287036,6.24647443,-75.58860559
90287016,6.24369448,-75.60426814
90287027,6.24168928,-75.60793334
90287031,6.23860601,-75.60372739
90287035,6.24404086,-75.58812823
90287032,6.23871486,-75.60055432
90287015,6.24303878,-75.60147964
90287046,6.2600732,-75.58970712
90287014,6.24309377,-75.60021221
90287018,6.2438351,-75.60931312
90287023,6.2459699,-75.60978831
90287034,6.24145005,-75.58754575
90287011,6.24790492,-75.59913523
90287019,6.24396845,-75.61141797
90287021,6.24554524,-75.61169192
90287010,6.24634377,-75.59764285
90287004,6.24822915,-75.58897523
90287024,6.24589193,-75.61224624
90287037,6.24782406,-75.59240861
90287039,6.25145572,-75.59198124
90287017,6.24418487,-75.60624578
90287020,6.24468314,-75.61320612
90287047,6.25874498,-75.58702308
90287005,6.24495519,-75.58941036
90287007,6.24539272,-75.592058
90287028,6.23998483,-75.60827515
90287001,6.25355498,-75.58793453
90287038,6.24925506,-75.5922407
90287008,6.24660308,-75.5951091
90287002,6.25192669,-75.58820555
90287043,6.25677673,-75.59181403
90287025,6.24454836,-75.61327408
90287045,6.25989712,-75.59021237
90287044,6.25769266,-75.59130433
90287048,6.25766343,-75.58659339
90287042,6.25539879,-75.59192384
90287033,6.23892849,-75.59445618
90287026,6.24422538,-75.6073756
90287013,6.24512211,-75.6000678
90287003,6.25012286,-75.5886483
90287029,6.23852032,-75.60732695
90287040,6.25279492,-75.59183018
90288005,6.25397711,-75.60655708
90288034,6.24144862,-75.58745037
90288010,6.24664948,-75.60912775
90288041,6.24956097,-75.60249683
90288039,6.24924622,-75.59885564
90288033,6.24237391,-75.5833536
90288032,6.24548014,-75.58128258
90288027,6.24906903,-75.56801889
90288008,6.25027129,-75.60755804
90288006,6.25271269,-75.6073598
90288044,6.2465135,-75.60909829
90288030,6.24663242,-75.57334986
90288019,6.23962936,-75.58753207
90288024,6.24547686,-75.57319219
90288013,6.25015182,-75.60343409
90288035,6.24283439,-75.59301542
90288029,6.24959733,-75.57210513
90288022,6.24153939,-75.58344693
90288049,6.25592642,-75.60482189
90288012,6.24760615,-75.60482404
90288043,6.24589811,-75.60631225
90288009,6.24888108,-75.60664462
90288026,6.24666568,-75.56892577
90288025,6.24403393,-75.56963531
90288016,6.24808865,-75.59815929
90288028,6.25008793,-75.56905045
90288031,6.24677659,-75.57611264
90288017,6.24473843,-75.59511874
90288047,6.25140629,-75.60836493
90288045,6.24885366,-75.60652531
90288037,6.2457173,-75.59567677
90288048,6.25426951,-75.60624615
90288038,6.2476167,-75.59738707
90288011,6.24557123,-75.60579634
90288001,6.25856098,-75.60268984
90288040,6.25062132,-75.60090965
90288015,6.24950993,-75.59943444
90288023,6.24493524,-75.58117462
90288020,6.24029489,-75.58661128
90288004,6.25383556,-75.60433909
90288007,6.25155715,-75.60834995
90288018,6.24032721,-75.59112786
90288014,6.25036254,-75.6010308
90288042,6.24759279,-75.60489692
90288036,6.24416326,-75.59424398
90288002,6.25724092,-75.60223992
90288021,6.23903522,-75.58659554
90288034,6.24053492,-75.59095155
90288003,6.2548514,-75.60268
90288046,6.25031388,-75.6075243
90289010,6.25145153,-75.6079455
90289021,6.24505946,-75.58391153
90289037,6.24924622,-75.59885564
90289017,6.24409116,-75.59453457
90289016,6.24557494,-75.59588641
90289005,6.25403755,-75.60228199
90289009,6.25271269,-75.6073598
90289042,6.25653194,-75.60406752
90289032,6.24053492,-75.59095155
90289030,6.24144862,-75.58745037
90289003,6.25681658,-75.60024934
90289011,6.25102402,-75.6060046
90289034,6.24416326,-75.59424398
90289014,6.24870442,-75.59869591
90289040,6.25257878,-75.60731828
90289029,6.24111537,-75.58826992
90289002,6.25856591,-75.60042943
90289012,6.25065116,-75.60492237
90289038,6.25062132,-75.60090965
90289035,6.2457173,-75.59567677
90289028,6.24370856,-75.5855979
90289015,6.24688631,-75.59707629
90289025,6.25300722,-75.58356461
90289008,6.25397711,-75.60655708
90289013,6.25043426,-75.60169685
90289027,6.24506426,-75.58425928
90289007,6.2544021,-75.60524632
90289036,6.24700908,-75.59682389
90289018,6.24305013,-75.59359264
90289024,6.25189117,-75.58653361
90289031,6.23962936,-75.58753207
90289022,6.24813661,-75.58329649
90289006,6.25353184,-75.60378457
90289039,6.25090836,-75.60480611
90289020,6.24329782,-75.58566445
90289001,6.25867253,-75.60276097
90289026,6.24629197,-75.58304574
90289041,6.25426951,-75.60624615
90289019,6.24032721,-75.59112786
90289004,6.25498486,-75.60093337
90289033,6.24283439,-75.59301542
90289023,6.25047708,-75.5848333
90290010,6.24405162,-75.60568314
90290015,6.24227278,-75.61327953
90290030,6.25078567,-75.60192848
90290024,6.24408167,-75.60825917
90290003,6.25584549,-75.59851766
90290032,6.25224738,-75.60307818
90290027,6.24632994,-75.60246168
90290009,6.2434612,-75.60327388
90290026,6.24322853,-75.60324266
90290005,6.25258697,-75.60146525
90290021,6.24698161,-75.61546251
90290020,6.25168393,-75.61455947
90290019,6.24708064,-75.61536929
90290018,6.24604656,-75.61443249
90290012,6.2438351,-75.60931312
90290025,6.2438635,-75.60572547
90290033,6.256049,-75.6029906
90290011,6.24434652,-75.60769072
90290031,6.25133186,-75.60355271
90290001,6.25867253,-75.60276097
90290006,6.24956097,-75.60249683
90290014,6.24335096,-75.61227098
90290013,6.24396845,-75.61141797
90290022,6.24384002,-75.61125049
90290007,6.24809739,-75.60257859
90290023,6.2436815,-75.61018206
90290004,6.25416456,-75.59914934
90290002,6.25794314,-75.59803887
90290029,6.24971981,-75.60166963
90290017,6.24480305,-75.61369215
90290028,6.24895169,-75.60225764
90290016,6.24161887,-75.61332118
90290008,6.24530813,-75.60277809
90291014,6.24904827,-75.5885321
90291030,6.25062132,-75.60090965
90291017,6.24547686,-75.57319219
90291021,6.24917019,-75.56767129
90291007,6.2474577,-75.60997685
90291027,6.2497739,-75.59203175
90291022,6.25053494,-75.57165575
90291024,6.24677659,-75.57611264
90291013,6.24950897,-75.59256385
90291025,6.24888366,-75.58426827
90291035,6.2474593,-75.61014594
90291009,6.25092242,-75.60636623
90291010,6.25065116,-75.60492237
90291040,6.24523072,-75.62039771
90291002,6.24504841,-75.62027738
90291020,6.24872143,-75.56515144
90291037,6.24867471,-75.61404742
90291015,6.24882064,-75.58661525
90291008,6.24912234,-75.60793521
90291011,6.24993013,-75.59940446
90291036,6.24826037,-75.61245307
90291033,6.25065821,-75.60882294
90291032,6.25240707,-75.60743489
90291001,6.24655194,-75.62200394
90291019,6.24590059,-75.56554616
90291023,6.24867373,-75.57250578
90291039,6.24495597,-75.617858
90291018,6.24396756,-75.56917424
90291016,6.24847606,-75.58372102
90291012,6.24986323,-75.59550564
90291004,6.24701617,-75.6157497
90291006,6.24818224,-75.61244802
90291034,6.24914738,-75.60807426
90291031,6.25090836,-75.60480611
90291026,6.2493347,-75.5884227
90291005,6.24863797,-75.61392628
90291029,6.25029439,-75.59815888
90291038,6.24692884,-75.61599391
90291003,6.24503341,-75.61753356
90291028,6.25015083,-75.5956441
90292043,6.24682034,-75.62733787
90292020,6.25874498,-75.58702308
90292026,6.2553256,-75.57913864
90292038,6.24692884,-75.61599391
90292032,6.25442477,-75.59795517
90292011,6.24701617,-75.6157497
90292037,6.24943663,-75.61319749
90292033,6.25062132,-75.60090965
90292031,6.25768961,-75.59595191
90292012,6.24863797,-75.61392628
90292015,6.25052669,-75.60351805
90292019,6.26012043,-75.58980712
90292025,6.25379543,-75.576113
90292018,6.26253429,-75.59486265
90292024,6.25534448,-75.57422174
90292041,6.24668038,-75.62201611
90292004,6.2482039,-75.63051958
90292021,6.25659159,-75.58247023
90292029,6.26048275,-75.58994233
90292006,6.24669335,-75.62727802
90292022,6.25614378,-75.5729009
90292044,6.24761526,-75.62898824
90292023,6.2534848,-75.56840096
90292034,6.25090836,-75.60480611
90292003,6.24923319,-75.63229476
90292036,6.24995669,-75.61180882
90292035,6.25108554,-75.60894664
90292030,6.25702797,-75.5919362
90292002,6.25030322,-75.63505137
90292001,6.24930776,-75.63239966
90292028,6.25882794,-75.58646395
90292040,6.24523072,-75.62039771
90292016,6.2550205,-75.5985104
90292005,6.24749416,-75.62899889
90292007,6.24664605,-75.62463634
90292010,6.24503341,-75.61753356
90292027,6.25712345,-75.58281356
90292042,6.24675674,-75.62464465
90292009,6.24504841,-75.62027738
90292017,6.25923333,-75.59753116
90292045,6.24831386,-75.6305437
90292008,6.24655194,-75.62200394
90292039,6.24495597,-75.617858
90292014,6.24980152,-75.60810681
90292013,6.24998749,-75.61206532
90293015,6.2550205,-75.5985104
90293032,6.25062132,-75.60090965
90293047,6.24664,-75.63443417
90293007,6.24655194,-75.62200394
90293043,6.24761526,-75.62898824
90293019,6.25874498,-75.58702308
90293013,6.24980152,-75.60810681
90293038,6.24495597,-75.617858
90293006,6.24664605,-75.62463634
90293028,6.26048275,-75.58994233
90293046,6.24744312,-75.63209507
90293029,6.25702797,-75.5919362
90293020,6.25659159,-75.58247023
90293042,6.24682034,-75.62733787
90293005,6.24669335,-75.62727802
90293003,6.2482039,-75.63051958
90293036,6.24943663,-75.61319749
90293030,6.25768961,-75.59595191
90293004,6.24749416,-75.62899889
90293023,6.25534448,-75.57422174
90293009,6.24503341,-75.61753356
90293008,6.24504841,-75.62027738
90293021,6.25614378,-75.5729009
90293037,6.24692884,-75.61599391
90293026,6.25712345,-75.58281356
90293024,6.25379543,-75.576113
90293027,6.25882794,-75.58646395
90293001,6.24754769,-75.63199994
90293014,6.25052669,-75.60351805
90293002,6.24923319,-75.63229476
90293025,6.2553256,-75.57913864
90293022,6.2534848,-75.56840096
90293044,6.24831386,-75.6305437
90293017,6.26253429,-75.59486265
90293012,6.24998749,-75.61206532
90293034,6.25108554,-75.60894664
90293016,6.25923333,-75.59753116
90293018,6.26012043,-75.58980712
90293039,6.24523072,-75.62039771
90293033,6.25090836,-75.60480611
90293045,6.24930776,-75.63239966
90293011,6.24863797,-75.61392628
90293041,6.24675674,-75.62464465
90293035,6.24995669,-75.61180882
90293010,6.24701617,-75.6157497
90293031,6.25442477,-75.59795517
90293040,6.24668038,-75.62201611
90294042,6.24668038,-75.62201611
90294047,6.25022524,-75.63514581
90294024,6.2534848,-75.56840096
90294017,6.24882064,-75.58661525
90294004,6.24659861,-75.6262139
90294022,6.25614378,-75.5729009
90294032,6.25015083,-75.5956441
90294040,6.24495597,-75.617858
90294023,6.25723421,-75.57002507
90294048,6.24706505,-75.6323289
90294020,6.24871147,-75.57493898
90294012,6.25065116,-75.60492237
90294019,6.24668628,-75.57721943
90294043,6.24674568,-75.62628619
90294013,6.24993013,-75.59940446
90294016,6.24904827,-75.5885321
90294009,6.24949074,-75.61297213
90294031,6.2497739,-75.59203175
90294035,6.25090836,-75.60480611
90294001,6.24641562,-75.63839417
90294010,6.25097329,-75.6113077
90294006,6.24504841,-75.62027738
90294041,6.24523072,-75.62039771
90294038,6.24943663,-75.61319749
90294008,6.24701617,-75.6157497
90294044,6.24930776,-75.63239966
90294045,6.25030322,-75.63505137
90294011,6.25278057,-75.60847003
90294033,6.25029439,-75.59815888
90294034,6.25062132,-75.60090965
90294029,6.24888366,-75.58426827
90294002,6.24694136,-75.63230078
90294003,6.24923319,-75.63229476
90294037,6.25125293,-75.61116388
90294018,6.24847606,-75.58372102
90294027,6.24663242,-75.57334986
90294028,6.24677659,-75.57611264
90294025,6.25235153,-75.57162527
90294030,6.2493347,-75.5884227
90294015,6.24950897,-75.59256385
90294021,6.25150369,-75.57480927
90294039,6.24692884,-75.61599391
90294036,6.25308748,-75.60838169
90294007,6.24503341,-75.61753356
90294005,6.24655194,-75.62200394
90294026,6.24989227,-75.57290894
90294046,6.25033234,-75.64163595
90294014,6.24986323,-75.59550564
90296018,6.24554107,-75.61709877
90296001,6.25010932,-75.64160642
90296007,6.24806125,-75.61456947
90296023,6.25033234,-75.64163595
90296010,6.25403956,-75.61001155
90296009,6.25097329,-75.6113077
90296002,6.24923319,-75.63229476
90296022,6.24930776,-75.63239966
90296008,6.24949074,-75.61297213
90296020,6.24675674,-75.62464465
90296014,6.25526299,-75.61269394
90296013,6.25632559,-75.61472604
90296011,6.25633466,-75.61452873
90296019,6.24553443,-75.62089091
90296003,6.2482039,-75.63051958
90296017,6.24819498,-75.61457961
90296006,6.24541844,-75.61705901
90296016,6.24943663,-75.61319749
90296021,6.24831386,-75.6305437
90296015,6.25085456,-75.61159073
90296005,6.24546625,-75.62097576
90296012,6.2569933,-75.6135596
90296004,6.24664605,-75.62463634
90297029,6.25403956,-75.61001155
90297018,6.24872143,-75.56515144
90297015,6.24547686,-75.57319219
90297001,6.24655194,-75.62200394
90297022,6.2493347,-75.5884227
90297006,6.25389865,-75.61103642
90297009,6.24993013,-75.59940446
90297019,6.24546063,-75.57214831
90297024,6.25015083,-75.5956441
90297014,6.24847606,-75.58372102
90297002,6.24504841,-75.62027738
90297005,6.25015623,-75.61466955
90297011,6.24950897,-75.59256385
90297003,6.24503341,-75.61753356
90297012,6.24904827,-75.5885321
90297023,6.2497739,-75.59203175
90297004,6.24701617,-75.6157497
90297033,6.24495597,-75.617858
90297026,6.25062132,-75.60090965
90297031,6.250233,-75.61474633
90297027,6.25090836,-75.60480611
90297034,6.24523072,-75.62039771
90297020,6.24677659,-75.57611264
90297021,6.24888366,-75.58426827
90297032,6.24692884,-75.61599391
90297030,6.25399911,-75.61105077
90297016,6.24396756,-75.56917424
90297025,6.25029439,-75.59815888
90297017,6.24590059,-75.56554616
90297013,6.24882064,-75.58661525
90297028,6.25308748,-75.60838169
90297008,6.25065116,-75.60492237
90297007,6.25278057,-75.60847003
90297010,6.24986323,-75.59550564
90298019,6.24692884,-75.61599391
90298008,6.24590054,-75.61445138
90298022,6.24676579,-75.62352137
90298011,6.25185867,-75.60787965
90298005,6.24546625,-75.62097576
90298002,6.24908273,-75.63182163
90298003,6.24749416,-75.62899889
90298020,6.24554107,-75.61709877
90298012,6.25426951,-75.60624615
90298006,6.24541844,-75.61705901
90298004,6.24668152,-75.62342589
90298015,6.25203802,-75.60786311
90298021,6.24553443,-75.62089091
90298017,6.24727193,-75.61172371
90298023,6.24761526,-75.62898824
90298010,6.24952228,-75.60949553
90298016,6.24955861,-75.60953715
90298018,6.24604656,-75.61443249
90298024,6.24914048,-75.63172984
90298007,6.24701617,-75.6157497
90298009,6.24719717,-75.61171613
90298013,6.25867253,-75.60276097
90298014,6.25308383,-75.60371552
90298001,6.24641379,-75.63845725
90298025,6.24647442,-75.63849383
90299015,6.24904827,-75.5885321
90299020,6.24590059,-75.56554616
90299004,6.24504841,-75.62027738
90299027,6.2493347,-75.5884227
90299008,6.24949074,-75.61297213
90299009,6.25097329,-75.6113077
90299039,6.24523072,-75.62039771
90299030,6.25029439,-75.59815888
90299011,6.25065116,-75.60492237
90299019,6.24396756,-75.56917424
90299031,6.25062132,-75.60090965
90299021,6.24872143,-75.56515144
90299013,6.24986323,-75.59550564
90299006,6.24701617,-75.6157497
90299018,6.24547686,-75.57319219
90299016,6.24882064,-75.58661525
90299024,6.24867373,-75.57250578
90299007,6.24863797,-75.61392628
90299023,6.25053494,-75.57165575
90299026,6.24890106,-75.58438213
90299025,6.24677659,-75.57611264
90299037,6.24692884,-75.61599391
90299038,6.24495597,-75.617858
90299032,6.25090836,-75.60480611
90299041,6.24674568,-75.62628619
90299017,6.24847606,-75.58372102
90299012,6.24993013,-75.59940446
90299028,6.2497739,-75.59203175
90299010,6.25278057,-75.60847003
90299005,6.24503341,-75.61753356
90299036,6.24867471,-75.61404742
90299001,6.24923319,-75.63229476
90299022,6.24917019,-75.56767129
90299035,6.24943663,-75.61319749
90299034,6.25125293,-75.61116388
90299002,6.24659861,-75.6262139
90299014,6.24950897,-75.59256385
90299040,6.24668038,-75.62201611
90299003,6.24655194,-75.62200394
90299029,6.25015083,-75.5956441
90299033,6.25308748,-75.60838169
90299042,6.24930776,-75.63239966
90300036,6.24943663,-75.61319749
90300032,6.25062132,-75.60090965
90300042,6.24674568,-75.62628619
90300017,6.24904827,-75.5885321
90300001,6.25010932,-75.64160642
90300043,6.24930776,-75.63239966
90300005,6.24655194,-75.62200394
90300041,6.24668038,-75.62201611
90300022,6.24518935,-75.56736556
90300004,6.24659861,-75.6262139
90300006,6.24504841,-75.62027738
90300010,6.24949074,-75.61297213
90300012,6.25278057,-75.60847003
90300038,6.24692884,-75.61599391
90300033,6.25090836,-75.60480611
90300008,6.24701617,-75.6157497
90300037,6.24867471,-75.61404742
90300040,6.24523072,-75.62039771
90300029,6.2497739,-75.59203175
90300025,6.24573573,-75.57294371
90300039,6.24495597,-75.617858
90300007,6.24503341,-75.61753356
90300026,6.24677659,-75.57611264
90300018,6.24882064,-75.58661525
90300016,6.24950897,-75.59256385
90300013,6.25065116,-75.60492237
90300021,6.24396756,-75.56917424
90300003,6.24923319,-75.63229476
90300020,6.24547686,-75.57319219
90300030,6.25015083,-75.5956441
90300027,6.24890106,-75.58438213
90300024,6.24433488,-75.56937164
90300034,6.25308748,-75.60838169
90300014,6.24993013,-75.59940446
90300019,6.24847606,-75.58372102
90300011,6.25097329,-75.6113077
90300009,6.24863797,-75.61392628
90300031,6.25143374,-75.59900134
90300044,6.25030322,-75.63505137
90300035,6.25125293,-75.61116388
90300023,6.24406629,-75.56447799
90300015,6.24986323,-75.59550564
90300028,6.2493347,-75.5884227
90300002,6.25022524,-75.63514581
90301030,6.25530729,-75.61381952
90301010,6.24993013,-75.59940446
90301016,6.24396756,-75.56917424
90301021,6.24867373,-75.57250578
90301024,6.2497739,-75.59203175
90301022,6.24677659,-75.57611264
90301011,6.24999841,-75.59714213
90301009,6.25065116,-75.60492237
90301026,6.25062132,-75.60090965
90301023,6.24888366,-75.58426827
90301006,6.25517318,-75.61385141
90301001,6.25532333,-75.62172099
90301002,6.25332383,-75.62159736
90301008,6.25234679,-75.60788003
90301018,6.24806543,-75.5656265
90301027,6.25090836,-75.60480611
90301035,6.25536161,-75.62163733
90301015,6.24547686,-75.57319219
90301032,6.25222798,-75.61920481
90301005,6.25440252,-75.61489102
90301034,6.25321851,-75.62154002
90301007,6.25441622,-75.61112896
90301017,6.24590059,-75.56554616
90301029,6.25462196,-75.61111647
90301004,6.25208962,-75.61925681
90301014,6.24847606,-75.58372102
90301012,6.24950897,-75.59256385
90301019,6.24917019,-75.56767129
90301013,6.24882064,-75.58661525
90301033,6.25131742,-75.62150603
90301003,6.25120081,-75.62147315
90301031,6.25449221,-75.61501293
90301025,6.25028759,-75.5973181
90301028,6.25240707,-75.60743489
90301020,6.25053494,-75.57165575
90302031,6.25090836,-75.60480611
90302026,6.2493347,-75.5884227
90302035,6.25445352,-75.61599268
90302021,6.24518935,-75.56736556
90302003,6.25603092,-75.62484569
90302010,6.25441622,-75.61112896
90302012,6.25065116,-75.60492237
90302037,6.25466226,-75.62061685
90302034,6.25530729,-75.61381952
90302016,6.24904827,-75.5885321
90302032,6.25266762,-75.60775751
90302040,6.25806707,-75.62753321
90302022,6.24406629,-75.56447799
90302008,6.25517318,-75.61385141
90302001,6.25413157,-75.62980738
90302015,6.24950897,-75.59256385
90302038,6.25502231,-75.62208078
90302018,6.24847606,-75.58372102
90302005,6.2545436,-75.62069158
90302017,6.24882064,-75.58661525
90302013,6.24993013,-75.59940446
90302009,6.25526299,-75.61269394
90302029,6.25143374,-75.59900134
90302025,6.24890106,-75.58438213
90302041,6.25794036,-75.62879256
90302020,6.24396756,-75.56917424
90302014,6.24986323,-75.59550564
90302033,6.25462196,-75.61111647
90302030,6.25062132,-75.60090965
90302039,6.25617062,-75.62484759
90302036,6.25469719,-75.61786736
90302011,6.25234679,-75.60788003
90302002,6.25556429,-75.62786668
90302019,6.24547686,-75.57319219
90302024,6.24568892,-75.57311527
90302028,6.25015083,-75.5956441
90302006,6.25461963,-75.61776437
90302007,6.25437981,-75.61608282
90302023,6.24433488,-75.56937164
90302004,6.25493345,-75.62214437
90302027,6.2497739,-75.59203175
90302042,6.25569195,-75.62783145
90303018,6.24547686,-75.57319219
90303028,6.25143374,-75.59900134
90303013,6.24986323,-75.59550564
90303030,6.25090836,-75.60480611
90303027,6.25015083,-75.5956441
90303011,6.25065116,-75.60492237
90303032,6.25462196,-75.61111647
90303009,6.25441622,-75.61112896
90303016,6.24882064,-75.58661525
90303004,6.2545436,-75.62069158
90303035,6.25469719,-75.61786736
90303021,6.24406629,-75.56447799
90303017,6.24847606,-75.58372102
90303010,6.25278057,-75.60847003
90303022,6.24433488,-75.56937164
90303015,6.24904827,-75.5885321
90303007,6.25517318,-75.61385141
90303001,6.25019264,-75.62949686
90303034,6.25445352,-75.61599268
90303020,6.24518935,-75.56736556
90303033,6.25530729,-75.61381952
90303031,6.25308748,-75.60838169
90303025,6.2493347,-75.5884227
90303012,6.24993013,-75.59940446
90303014,6.24950897,-75.59256385
90303002,6.25238994,-75.62863609
90303037,6.2536618,-75.62559556
90303005,6.25461963,-75.61776437
90303008,6.25526299,-75.61269394
90303019,6.24396756,-75.56917424
90303038,6.25247755,-75.62862801
90303024,6.24890106,-75.58438213
90303006,6.25437981,-75.61608282
90303023,6.24568892,-75.57311527
90303003,6.25352002,-75.62525404
90303036,6.25466226,-75.62061685
90303026,6.2497739,-75.59203175
90303029,6.25062132,-75.60090965
90304009,6.25633466,-75.61452873
90304007,6.25315135,-75.60930287
90304003,6.24474709,-75.61811642
90304015,6.24943663,-75.61319749
90304006,6.25097329,-75.6113077
90304014,6.25125293,-75.61116388
90304012,6.25441622,-75.61112896
90304017,6.24495597,-75.617858
90304018,6.24611409,-75.62026924
90304010,6.2569933,-75.6135596
90304004,6.24701617,-75.6157497
90304016,6.24692884,-75.61599391
90304002,6.2461766,-75.62021482
90304005,6.24949074,-75.61297213
90304019,6.24881211,-75.62048584
90304013,6.25307128,-75.60946797
90304011,6.25632559,-75.61472604
90304001,6.24875023,-75.62050784
90304008,6.25462196,-75.61111647
90305033,6.25316459,-75.60693809
90305034,6.25409247,-75.60485085
90305026,6.24888366,-75.58426827
90305013,6.25092242,-75.60636623
90305039,6.25898472,-75.613333
90305041,6.2594951,-75.61817082
90305042,6.2578657,-75.61915184
90305019,6.24882064,-75.58661525
90305032,6.25090836,-75.60480611
90305029,6.25015083,-75.5956441
90305036,6.25819287,-75.60373278
90305016,6.24986323,-75.59550564
90305010,6.2548514,-75.60268
90305007,6.25815021,-75.60887464
90305038,6.25861295,-75.60861475
90305028,6.2497739,-75.59203175
90305018,6.24904827,-75.5885321
90305009,6.25793888,-75.60376344
90305021,6.24547686,-75.57319219
90305046,6.25859773,-75.62231675
90305020,6.24847606,-75.58372102
